063.0140000	+20.8313194	04120334+2049527      	04 12 03.36	+20 49 52.75	   99	     	 15.902	 10.885	39.9	        	  0.16	          	N	n/a
063.0317083	+17.6261417	04120760+1737341      	04 12 07.61	+17 37 34.11	   99	     	 14.165	  9.414	42.2	        	  0.32	          	N	n/a
063.0573750	 -2.4347889	04121375-0133547      	04 12 13.77	-02 26 05.24	   92	     	 15.670	 10.911	43.0	        	  0.17	          	N	n/a
063.0905417	+16.2509389	04122173+1615033      	04 12 21.73	+16 15 03.38	   92	     	 13.450	  8.867	36.2	        	  0.37	          	N	n/a
063.1973333	+22.3908333	04124734+2223270      	04 12 47.36	+22 23 27.00	   99	     	 15.079	 10.165	45.4	        	  0.24	          	N	n/a
063.2080417	+11.2462389	04124992+1114462      	04 12 49.93	+11 14 46.46	   99	     	 16.456	 11.234	39.1	        	  0.15	          	N	n/a
063.2291667	 -6.6987111	04125498-0518044      	04 12 55.00	-06 41 55.36	   92	     	 14.635	 10.123	43.3	        	  0.23	          	N	n/a
063.2733750	+15.2477778	04130560+1514520      	04 13 05.61	+15 14 52.00	   99	     	 15.372	 10.444	44.8	        	  0.20	          	N	n/a
063.4681667	+15.3650028	04135234+1521538      	04 13 52.36	+15 21 54.01	   99	     	 14.353	  9.700	43.5	        	  0.28	          	N	n/a
063.4757500	+15.8357833	04135415+1550084      	04 13 54.18	+15 50 08.82	   99	     	 16.230	 11.347	41.4	        	  0.15	          	N	n/a
063.5335417	 +9.4067250	HIP19757              	04 14 08.05	+09 24 24.21	   99	     	 10.563	       	 0.0	        	      	          	N	n/a
063.6066250	+14.6250833	04142562+1437300      	04 14 25.59	+14 37 30.30	   99	     	  8.266	  6.825	45.6	        	  1.03	          	N	F9 	    1.692
063.6101667	 +5.1805722	04142644+0510500      	04 14 26.44	+05 10 50.06	   92	     	  9.183	  7.425	60.4	        	  1.03	          	Y	n/a
063.6132917	+12.4353472	04142723+1226070      	04 14 27.19	+12 26 07.25	   99	     	  7.899	  6.534	46.0	        	  1.10	          	N	n/a
063.6242917	+18.7300250	04142981+1843480      	04 14 29.83	+18 43 48.09	   99	     	 13.932	  9.427	48.8	        	  0.39	          	N	n/a
063.6265000	+22.4519472	04143040+2227066      	04 14 30.36	+22 27 07.01	   92	     	  6.990	  6.005	56.0	        	  1.43	          	N	n/a
063.6343333	+23.5750611	04143228+2334298      	04 14 32.24	+23 34 30.22	   99	     	  7.870	  6.516	46.1	        	  1.11	    0.6797	N	F8 	    1.595
063.6427917	+10.7014000	04143433+1042050      	04 14 34.27	+10 42 05.04	   99	     	  7.014	  5.862	45.1	        	  1.26	          	N	n/a
063.6884167	+19.0639583	04144521+1903502      	04 14 45.22	+19 03 50.25	   92	     	 16.044	 10.984	55.4	        	  0.20	          	N	n/a
063.7092500	+24.3770639	04145019+2422375      	04 14 50.22	+24 22 37.43	   99	     	 16.892	 11.593	50.8	        	  0.16	          	N	n/a
063.7160833	+13.0550000	04145191+1303178      	04 14 51.86	+13 03 18.00	   99	     	 10.214	  7.688	47.1	        	  0.79	          	N	n/a
063.7230000	+27.7577639	04145348+2745284      	04 14 53.52	+27 45 27.95	   70	     	 12.159	  7.901	22.8	        	  0.36	          	N	M3 	   -2.033	    6.990
063.7797917	-12.4623556	04150713-1132156      	04 15 07.15	-12 27 44.48	   70	     	 11.068	  8.004	45.5	        	  0.63	          	N	n/a
063.7930833	+14.3985000	04151038+1423544      	04 15 10.34	+14 23 54.60	   99	     	 10.960	  8.128	31.3	        	  0.48	    0.3699	N	K7 	    0.333
063.8857083	+20.8075944	04153255+2048274      	04 15 32.57	+20 48 27.34	   99	     	 16.609	 11.008	40.9	        	  0.16	          	N	n/a
063.8900417	+15.7063222	04153367+1542226      	04 15 33.61	+15 42 22.76	   99	     	 10.432	  7.853	44.0	        	  0.65	          	N	n/a
063.8937500	+19.5999056	04153447+1935598      	04 15 34.50	+19 35 59.66	   70	     	 14.937	  9.911	25.5	        	  0.17	          	N	n/a
063.8951667	+16.7623917	04153482+1645447      	04 15 34.84	+16 45 44.61	   99	     	 14.736	 10.215	49.5	        	  0.26	          	N	n/a
063.9265417	+20.8198833	04154242+2049114      	04 15 42.37	+20 49 11.58	   99	     	  7.649	  6.190	48.2	        	  1.22	          	Y	n/a
063.9425417	+15.4007472	04154626+1524025      	04 15 46.21	+15 24 02.69	   99	     	  6.263	  5.326	45.9	        	  1.57	          	N	n/a
063.9882083	+46.7266639	04155716+4643359      	04 15 57.17	+46 43 35.99	   70	     	 15.561	 10.752	38.2	        	  0.17	          	N	n/a
064.0060417	+16.9831028	04160143+1658592      	04 16 01.45	+16 58 59.17	   99	     	 14.449	  9.916	44.3	        	  0.26	          	N	n/a
064.0149583	+18.8592111	04160357+1851330      	04 16 03.59	+18 51 33.16	   99	     	 13.467	  9.410	46.4	        	  0.37	          	N	n/a
064.0452083	+11.5338083	04161086+1132016      	04 16 10.85	+11 32 01.71	   99	     	 17.005	 11.582	44.6	        	  0.14	          	N	n/a
064.0546667	+18.8845000	04161310+1853042      	04 16 13.12	+18 53 04.20	   99	     	 11.299	  8.268	44.3	        	  0.60	          	N	n/a
064.0564583	+16.7966750	04161352+1647481      	04 16 13.55	+16 47 48.03	   92	     	       	 11.156	57.6	        	  0.19	          	N	n/a
064.1059167	+14.1714417	04162538+1410172      	04 16 25.42	+14 10 17.19	   99	     	 14.742	 10.049	38.8	        	  0.21	          	N	n/a
064.1392083	+21.9075611	04163346+2154269      	04 16 33.41	+21 54 27.22	   99	     	  8.870	  7.275	51.3	        	  1.00	    0.7116	N	G9 	    1.305
064.1672500	 +7.8478472	04164013+0750522      	04 16 40.14	+07 50 52.25	   92	     	 12.969	  9.597	57.6	        	  0.44	          	N	n/a
064.1804167	+16.8222111	04164329+1649203      	04 16 43.30	+16 49 19.96	   99	     	 15.090	 10.275	53.2	        	  0.27	          	N	n/a
064.2269583	+16.3569278	04165445+1621249      	04 16 54.47	+16 21 24.94	   99	     	 13.820	  9.585	47.0	        	  0.34	          	N	n/a
064.2783333	+22.6734194	HIP19981              	04 17 06.80	+22 40 24.31	   99	     	  9.494	       	 0.0	        	      	          	N	n/a
064.3547500	+19.0298306	04172512+1901478      	04 17 25.14	+19 01 47.39	   99	     	 10.408	  7.909	46.9	        	  0.68	    0.5268	N	K7 	    0.500
064.3672083	+14.9010806	04172811+1454038      	04 17 28.13	+14 54 03.89	   99	     	 13.845	  9.621	50.3	        	  0.36	    0.0457	N	M9 	   -4.149	   14.544
064.3799167	+30.6990306	04173116+3041565      	04 17 31.18	+30 41 56.51	   92	     	 14.674	 10.071	42.1	        	  0.23	          	N	n/a
064.4119583	+16.9479111	04173893+1656521      	04 17 38.87	+16 56 52.48	   99	     	  8.124	  6.397	47.1	        	  1.16	          	N	n/a
064.4154583	+12.4148472	04173969+1224536      	04 17 39.71	+12 24 53.45	   99	     	 14.732	  9.868	43.4	        	  0.26	          	N	n/a
064.4487083	+13.6617750	04174767+1339422      	04 17 47.69	+13 39 42.39	   99	     	 11.977	  8.527	48.7	        	  0.60	          	N	n/a
064.4609583	+18.4751889	04175061+1828307      	04 17 50.63	+18 28 30.68	   99	     	 13.402	  8.992	46.7	        	  0.49	          	N	n/a
064.4650833	+15.2271417	04175160+1513378      	04 17 51.62	+15 13 37.71	   99	     	 15.076	 10.365	51.5	        	  0.25	          	N	n/a
064.4815417	+14.5462528	04175555+1432464      	04 17 55.57	+14 32 46.51	   99	     	 14.490	 10.017	52.5	        	  0.30	          	N	n/a
064.5073750	+18.2568806	04180182+1815245      	04 18 01.77	+18 15 24.77	   99	     	  7.352	  5.950	45.4	        	  1.24	          	Y	n/a
064.5356250	+13.3312806	04180852+1319524      	04 18 08.55	+13 19 52.61	   99	     	 14.111	  9.352	46.9	        	  0.39	          	N	n/a
064.5375417	+17.4162556	04180899+1724586      	04 18 09.01	+17 24 58.52	   99	     	 15.448	 10.759	47.2	        	  0.19	          	N	n/a
064.5449583	+23.2846528	04181077+2317048      	04 18 10.79	+23 17 04.75	   92	     	  9.106	  6.937	56.5	        	  1.12	          	Y	n/a
064.5541250	+16.0981194	04181297+1605533      	04 18 12.99	+16 05 53.23	   99	     	 15.696	 10.704	50.2	        	  0.20	          	N	n/a
064.5800000	+16.0883889	04181926+1605181      	04 18 19.20	+16 05 18.20	   99	     	  9.289	  7.322	50.0	        	  0.99	    0.8551	Y	K1 	    0.890
064.5913333	+17.4217389	04182197+1725178      	04 18 21.92	+17 25 18.26	   99	     	  9.606	  7.162	42.2	        	  0.89	          	Y	n/a
064.5964167	+21.5793806	04182319+2134455      	04 18 23.14	+21 34 45.77	   92	     	  5.622	  4.903	54.9	        	  2.30	          	Y	n/a
064.6067917	+20.7071222	04182561+2042256      	04 18 25.63	+20 42 25.64	   70	     	 16.615	 11.930	72.9	        	  0.18	          	N	n/a
064.6410000	+18.3647167	04183382+1821529      	04 18 33.84	+18 21 52.98	   99	     	 15.591	 10.601	44.6	        	  0.19	          	N	n/a
064.6760417	+12.5107028	04184223+1230385      	04 18 42.25	+12 30 38.53	   99	     	 14.959	 10.205	45.9	        	  0.24	          	N	n/a
064.6810417	 +3.2549194	04184345+0315177      	04 18 43.45	+03 15 17.71	   92	     	 16.633	 11.285	37.6	        	  0.14	          	N	n/a
064.6960000	+13.3663139	04184702+1321585      	04 18 47.04	+13 21 58.73	   99	     	 11.449	  8.300	45.9	        	  0.61	          	N	n/a
064.7324583	 +9.3963472	04185577+0923466      	04 18 55.79	+09 23 46.85	   99	     	 15.860	 10.621	46.4	        	  0.20	          	N	n/a
064.7412500	+19.9067889	04185795+1954241      	04 18 57.90	+19 54 24.44	   99	     	  8.380	  6.921	42.5	        	  0.99	    0.6427	N	F9 	    1.396
064.7629167	+19.5443083	04190307+1932395      	04 19 03.10	+19 32 39.51	   99	     	 14.822	 10.009	41.6	        	  0.24	          	N	n/a
064.7830833	+17.5248222	04190798+1731291      	04 19 07.94	+17 31 29.36	   99	     	  8.271	  6.787	47.1	        	  1.05	    0.6633	N	F9 	    1.619
064.8741250	+21.7538833	04192976+2145141      	04 19 29.79	+21 45 13.98	   99	     	 13.434	  9.222	49.8	        	  0.46	          	N	n/a
064.9032083	+12.6243694	HIP20187              	04 19 36.77	+12 37 27.73	   99	     	  9.830	       	 0.0	        	      	          	N	n/a
064.9480417	+15.6277000	04194757+1537395      	04 19 47.53	+15 37 39.72	   99	     	  3.342	  1.518	44.8	        	      	          	Y	n/a
064.9782500	+16.5226778	04195483+1631214      	04 19 54.78	+16 31 21.64	   99	     	  6.763	  5.542	42.6	        	  1.37	          	Y	n/a
064.9879583	 -5.5613278	HIP20218              	04 19 57.11	-05 33 40.78	   99	     	       	       	 0.0	        	      	          	N	n/a
064.9901250	+14.0352500	04195771+1402066      	04 19 57.63	+14 02 06.90	   99	     	  5.581	  4.853	45.1	        	  1.89	          	Y	n/a
065.0441250	-15.2389306	04201057-1445400      	04 20 10.59	-15 14 20.15	   70	     	  9.310	  6.832	28.6	        	  0.69	          	N	n/a
065.0537500	+19.2335639	04201294+1914005      	04 20 12.90	+19 14 00.83	   99	     	  7.320	  6.124	44.9	        	  1.20	    0.4983	N	F9 	    1.821
065.1043333	+18.7427250	04202508+1844334      	04 20 25.04	+18 44 33.81	   99	     	  6.057	  5.160	42.0	        	  1.55	          	N	n/a
065.1150833	+18.8971944	04202761+1853499      	04 20 27.62	+18 53 49.90	   99	     	 14.684	 10.215	45.3	        	  0.23	          	N	n/a
065.1224583	+21.3787028	04202937+2122434      	04 20 29.39	+21 22 43.33	   99	     	 14.854	 10.127	52.8	        	  0.28	          	N	n/a
065.1510000	+15.0955028	04203630+1505436      	04 20 36.24	+15 05 43.81	   99	     	  5.272	  4.689	47.3	        	  2.18	          	N	n/a
065.2194167	+13.8644694	04205271+1351521      	04 20 52.66	+13 51 52.09	   99	     	  6.091	  5.062	49.1	        	  1.86	          	Y	n/a
065.2526667	+24.5188306	04210061+2431080      	04 21 00.64	+24 31 07.79	   99	     	 14.393	  9.888	46.5	        	  0.28	          	N	M4 	   -1.854	    5.531
065.2671250	 +3.2687667	04210411+0316074      	04 21 04.11	+03 16 07.56	   92	     	  9.080	  7.068	37.5	        	  0.83	          	N	n/a
065.3201667	+23.1979167	04211682+2311525      	04 21 16.84	+23 11 52.50	   99	     	 16.189	 11.242	47.8	        	  0.17	          	N	n/a
065.3323333	+12.0439000	04211974+1202380      	04 21 19.76	+12 02 38.04	   99	     	 15.819	 10.483	46.2	        	  0.21	          	N	n/a
065.3477083	+10.8672444	04212344+1052021      	04 21 23.45	+10 52 02.08	   92	     	 15.020	 10.190	54.7	        	  0.28	          	N	n/a
065.3815833	+21.0399639	04213162+2102236      	04 21 31.58	+21 02 23.87	   99	     	  6.725	  5.762	48.8	        	  1.40	          	N	n/a
065.3841667	+18.4176583	04213225+1825034      	04 21 32.20	+18 25 03.57	   99	     	  6.732	  5.746	46.3	        	  1.35	          	N	n/a
065.3947083	+14.4098361	04213478+1424352      	04 21 34.73	+14 24 35.41	   99	     	  6.535	  5.595	48.8	        	  1.49	          	N	n/a
065.3962083	+14.6952278	04213508+1441427      	04 21 35.09	+14 41 42.82	   99	     	 15.053	 10.441	48.4	        	  0.22	          	N	n/a
065.3979167	+16.8943500	04213547+1653397      	04 21 35.50	+16 53 39.66	   99	     	 14.898	  9.915	38.8	        	  0.23	          	N	n/a
065.4096250	+20.3028306	04213829+2018102      	04 21 38.31	+20 18 10.19	   99	     	 15.862	 10.629	38.8	        	  0.18	          	N	n/a
065.4713333	+24.2404694	04215308+2414258      	04 21 53.12	+24 14 25.69	   99	     	 14.531	  9.739	47.9	        	  0.31	          	N	M4 	   -3.315	    8.328
065.4828333	+23.4182944	04215585+2325058      	04 21 55.88	+23 25 05.86	   92	     	 12.897	  8.982	36.8	        	  0.35	          	N	M2 	   -0.716	    2.973
065.5143750	+14.0772500	04220349+1404379      	04 22 03.45	+14 04 38.10	   99	     	  5.710	  4.960	44.8	        	  1.77	          	N	n/a
065.6043333	 +3.6189556	04222503+0337082      	04 22 25.04	+03 37 08.24	   92	     	 13.474	  9.002	35.9	        	  0.34	          	N	n/a
065.6067500	+11.3057306	04222568+1118205      	04 22 25.62	+11 18 20.63	   99	     	  9.334	  6.948	42.7	        	  0.99	          	Y	n/a
065.6251667	+10.4346111	04223004+1026046      	04 22 30.04	+10 26 04.60	   99	     	 12.090	  8.639	49.0	        	  0.59	          	N	n/a
065.6272500	+15.2202389	04223052+1513128      	04 22 30.54	+15 13 12.86	   99	     	 14.075	  9.912	53.6	        	  0.33	          	N	n/a
065.6648333	+18.2693278	04223953+1816097      	04 22 39.56	+18 16 09.58	   92	     	 12.453	  8.726	36.8	        	  0.41	          	N	n/a
065.6785833	+20.5701417	04224284+2034125      	04 22 42.86	+20 34 12.51	   99	     	 14.271	  9.573	48.1	        	  0.35	          	N	M4 	   -4.484	   11.930
065.6837500	+15.0561389	04224414+1503224      	04 22 44.10	+15 03 22.10	   99	     	  7.163	  5.558	45.3	        	  1.43	          	Y	n/a
065.6865000	+16.7909417	04224473+1647275      	04 22 44.76	+16 47 27.39	   92	     	  7.684	  6.203	36.3	        	  1.05	          	N	n/a
065.7334583	+17.5425833	04225609+1732331      	04 22 56.03	+17 32 33.30	   99	     	  3.451	  1.643	47.4	        	      	          	Y	n/a
065.7496250	+13.3162611	04225989+1318585      	04 22 59.91	+13 18 58.54	   92	     	 13.297	  9.251	55.6	        	  0.52	          	N	n/a
065.7562500	+15.2282194	04230149+1513416      	04 23 01.50	+15 13 41.59	   99	     	 16.095	 11.119	47.0	        	  0.17	          	N	n/a
065.7974167	+21.0589528	04231137+2103323      	04 23 11.38	+21 03 32.23	   99	     	 14.830	 10.162	49.4	        	  0.26	          	N	M4 	   -1.338	    3.625
065.8020000	+15.7128667	04231246+1542462      	04 23 12.48	+15 42 46.32	   99	     	 15.323	 10.356	45.6	        	  0.22	          	N	M4 	   -7.540	   17.000
065.8427917	+21.3791917	04232231+2122448      	04 23 22.27	+21 22 45.09	   99	     	  8.667	  7.121	50.7	        	  1.02	          	N	n/a
065.8449583	+19.6587556	04232283+1939312      	04 23 22.79	+19 39 31.52	   99	     	  9.114	  7.151	50.6	        	  1.02	          	N	K3 	    1.092
065.8492500	+14.4279528	04232380+1425405      	04 23 23.82	+14 25 40.63	   99	     	 14.292	  9.630	48.1	        	  0.34	          	N	n/a
065.8541667	+16.7773278	04232504+1646382      	04 23 25.00	+16 46 38.38	   99	     	  5.616	  4.945	48.0	        	  1.93	          	N	n/a
065.8550000	+15.7631861	04232526+1545474      	04 23 25.20	+15 45 47.47	   99	     	 10.007	  7.494	47.4	        	  0.86	    0.6903	Y	K5 	    0.465
065.8764167	+24.4055111	04233039+2424196      	04 23 30.34	+24 24 19.84	   92	     	  7.112	  6.092	53.5	        	  1.34	          	N	n/a
065.8844583	+14.6705222	04233231+1440137      	04 23 32.27	+14 40 13.88	   99	     	  8.785	  7.145	47.1	        	  0.99	    0.6852	N	K1 	    1.250
065.9290000	+15.8809250	04234294+1552513      	04 23 42.96	+15 52 51.33	   99	     	 14.287	  9.861	42.7	        	  0.26	          	N	n/a
065.9598333	+14.9215194	04235033+1455174      	04 23 50.36	+14 55 17.47	   99	     	 12.730	  8.454	43.3	        	  0.57	          	N	n/a
065.9612500	 +9.2054194	04235070+0912193      	04 23 50.70	+09 12 19.51	   99	     	 12.278	  8.226	49.0	        	  0.62	    0.1923	N	L0 	   -3.105	   11.968
065.9764167	+14.0521500	04235440+1403075      	04 23 54.34	+14 03 07.74	   99	     	 10.439	  7.786	44.3	        	  0.68	          	N	n/a
065.9861667	+18.6389278	04235666+1838201      	04 23 56.68	+18 38 20.14	   92	     	 16.411	 11.494	57.0	        	  0.17	          	N	n/a
065.9892083	+22.1816028	04235738+2210537      	04 23 57.41	+22 10 53.77	   99	     	 14.626	  9.999	42.4	        	  0.24	          	N	n/a
065.9963750	+16.7215806	04235911+1643178      	04 23 59.13	+16 43 17.69	   99	     	 11.977	  8.561	45.9	        	  0.58	    0.5614	N	M1 	    0.091
065.9979583	+11.3830194	04235950+1122588      	04 23 59.51	+11 22 58.87	   92	     	 14.643	 10.201	57.1	        	  0.29	          	N	n/a
066.0237083	+17.4442111	04240575+1726388      	04 24 05.69	+17 26 39.16	   99	     	  4.829	  4.414	45.8	        	  2.41	          	N	n/a
066.0309583	+22.1188694	04240740+2207079      	04 24 07.43	+22 07 07.93	   99	     	 10.498	  7.886	44.9	        	  0.66	          	N	n/a
066.0391250	+15.0876111	04240936+1505155      	04 24 09.39	+15 05 15.40	   70	     	 14.535	  9.472	27.7	        	  0.20	          	N	n/a
066.0516667	+14.7582889	04241244+1445295      	04 24 12.40	+14 45 29.84	   99	     	  7.441	  6.007	44.9	        	  1.22	    0.6385	Y	F9 	    1.599
066.0532917	+16.3789333	04241277+1622442      	04 24 12.79	+16 22 44.16	   92	     	  8.118	  6.797	55.5	        	  1.15	          	N	n/a
066.0604167	+21.7363583	04241455+2144105      	04 24 14.50	+21 44 10.89	   99	     	  7.030	  5.871	42.4	        	  1.23	          	N	n/a
066.0641250	+12.2472861	04241537+1214500      	04 24 15.39	+12 14 50.23	   99	     	 15.429	 10.778	49.2	        	  0.19	          	N	n/a
066.0702917	+18.0029944	04241691+1800107      	04 24 16.87	+18 00 10.78	   99	     	  9.621	  7.524	51.7	        	  0.92	    0.7317	N	K4 	    0.764
066.0767917	+38.4267167	04241843+3825361      	04 24 18.43	+38 25 36.18	   92	     	 16.122	 11.277	45.2	        	  0.16	          	N	n/a
066.0872500	+19.1807639	04242092+1910509      	04 24 20.94	+19 10 50.75	   99	     	 16.048	 11.133	46.0	        	  0.17	          	N	n/a
066.0925417	+17.0790194	04242225+1704444      	04 24 22.21	+17 04 44.47	   99	     	  6.878	  5.892	51.3	        	  1.39	          	N	n/a
066.1177500	+16.8862250	04242831+1653103      	04 24 28.26	+16 53 10.41	   99	     	  7.657	  6.290	48.2	        	  1.20	    0.7148	Y	F9 	    1.780
066.1177500	+15.8842917	04242825+1553033      	04 24 28.26	+15 53 03.45	   99	     	 14.445	  9.897	46.3	        	  0.28	          	N	n/a
066.1274583	+18.9869278	04243058+1859131      	04 24 30.59	+18 59 12.94	   99	     	 15.796	 10.776	46.1	        	  0.19	          	N	n/a
066.1313750	+13.9286194	04243151+1355430      	04 24 31.53	+13 55 43.03	   99	     	 15.911	 11.055	45.4	        	  0.17	          	N	n/a
066.1599583	+15.9096250	04243838+1554346      	04 24 38.39	+15 54 34.65	   70	     	 14.835	 10.447	65.8	        	  0.31	          	N	n/a
066.1800833	 +4.6999417	04244322+0441599      	04 24 43.22	+04 41 59.79	   92	     	  8.720	  7.032	51.4	        	  1.04	          	Y	n/a
066.1833750	+10.7720444	04244401+1046192      	04 24 44.01	+10 46 19.36	   99	     	 13.514	  9.468	48.9	        	  0.38	          	N	n/a
066.1999583	+15.8747806	04244805+1552292      	04 24 47.99	+15 52 29.21	   99	     	 11.019	  7.852	41.0	        	  0.62	          	N	M0 	   -1.103	    6.655
066.2377500	+19.0420917	04245711+1902314      	04 24 57.06	+19 02 31.53	   99	     	  5.942	  4.984	45.5	        	  1.78	          	Y	n/a
066.2507500	+16.9849389	04250024+1659057      	04 25 00.18	+16 59 05.78	   99	     	  9.919	  7.830	52.6	        	  0.82	    0.6163	N	K7 	    0.774
066.2949583	+25.7492389	HIP20626              	04 25 10.79	+25 44 57.26	   99	     	       	       	 0.0	        	      	          	N	n/a
066.3064583	+17.2681833	04251352+1716056      	04 25 13.55	+17 16 05.46	   99	     	 12.693	  8.268	45.2	        	  0.61	          	N	n/a
066.3105833	+18.9735806	04251456+1858250      	04 25 14.54	+18 58 24.89	   99	     	 12.005	  8.706	51.5	        	  0.59	    0.3668	N	M3 	   -1.292	    7.326
066.3128750	 +8.0488361	04251507+0802558      	04 25 15.09	+08 02 55.81	   92	     	 12.035	  8.061	34.9	        	  0.56	          	Y	n/a
066.3188750	+16.3023528	04251652+1618086      	04 25 16.53	+16 18 08.47	   99	     	 15.816	 10.982	44.7	        	  0.17	          	N	n/a
066.3205417	 +8.0677472	04251691+0804039      	04 25 16.93	+08 04 03.89	   92	     	 14.266	  9.572	35.2	        	  0.24	          	N	n/a
066.3257500	+23.0608028	04251816+2303390      	04 25 18.18	+23 03 38.89	   99	     	 13.465	  9.401	46.8	        	  0.38	          	N	n/a
066.3335000	+23.1086444	04252002+2306312      	04 25 20.04	+23 06 31.12	   99	     	 12.252	  8.859	53.4	        	  0.58	          	N	n/a
066.3420833	+22.2939806	04252215+2217381      	04 25 22.10	+22 17 38.33	   99	     	  4.251	  4.077	47.0	        	  2.76	          	N	n/a
066.3539167	+22.2001139	04252499+2212000      	04 25 24.94	+22 12 00.41	   99	     	  5.269	  4.607	44.1	        	  2.11	          	Y	n/a
066.3542917	+17.9153417	04252501+1754552      	04 25 25.03	+17 54 55.23	   99	     	 10.605	  7.977	45.0	        	  0.63	          	N	n/a
066.3721667	+17.9279889	04252936+1755404      	04 25 29.32	+17 55 40.76	   99	     	  4.343	  4.098	45.8	        	  2.69	          	N	n/a
066.4051250	 +8.5913667	04253722+0835290      	04 25 37.23	+08 35 28.92	   99	     	 17.299	 11.403	45.7	        	  0.15	          	N	n/a
066.4052083	+15.9410806	04253731+1556275      	04 25 37.25	+15 56 27.89	   99	     	  6.348	  5.254	47.3	        	  1.65	          	Y	n/a
066.4242917	+19.0132222	04254182+1900477      	04 25 41.83	+19 00 47.60	   92	     	 14.029	 10.130	57.4	        	  0.31	          	N	n/a
066.4459167	+17.5446194	04254701+1732407      	04 25 47.02	+17 32 40.63	   99	     	 15.348	 10.316	47.8	        	  0.23	          	N	n/a
066.4478750	+18.0173583	04254754+1801022      	04 25 47.49	+18 01 02.49	   99	     	  8.733	  6.767	48.1	        	  1.05	    0.6332	Y	K5 	    0.997
066.4601667	+15.0025417	04255043+1500093      	04 25 50.44	+15 00 09.15	   99	     	 15.669	 10.778	46.0	        	  0.19	          	N	n/a
066.4652500	+13.5026917	04255164+1330097      	04 25 51.66	+13 30 09.69	   99	     	 14.677	 10.111	43.0	        	  0.23	          	N	n/a
066.4652500	+18.8641472	04255172+1851505      	04 25 51.66	+18 51 50.93	   99	     	  7.365	  5.893	43.3	        	  1.23	    0.7570	Y	B1 	    1.599
066.4889167	 +5.1501444	04255733+0509005      	04 25 57.34	+05 09 00.52	   92	     	  7.259	  6.110	51.7	        	  1.29	          	N	n/a
066.5180000	+17.1207167	04260431+1707145      	04 26 04.32	+17 07 14.58	   99	     	 14.927	  9.987	43.3	        	  0.25	          	N	n/a
066.5244167	+15.5243333	04260584+1531275      	04 26 05.86	+15 31 27.60	   99	     	  7.366	  6.140	44.8	        	  1.20	    0.4393	N	F9 	    1.575
066.5566667	+46.9959389	04261358+4659454      	04 26 13.60	+46 59 45.38	   70	     	 15.419	 10.118	38.0	        	  0.20	          	N	n/a
066.5766250	+22.8136944	04261844+2248488      	04 26 18.39	+22 48 49.30	   99	     	  4.282	  3.761	45.4	        	  3.07	          	Y	n/a
066.5767917	+21.4705222	04261848+2128136      	04 26 18.43	+21 28 13.88	   99	     	  7.232	  6.073	48.6	        	  1.24	          	N	n/a
066.5861250	+15.6183472	04262073+1537060      	04 26 20.67	+15 37 06.05	   99	     	  4.488	  4.028	42.7	        	  2.62	          	Y	n/a
066.5904583	+18.0002833	04262170+1800009      	04 26 21.71	+18 00 01.02	   99	     	 15.226	 10.253	49.6	        	  0.25	          	N	n/a
066.6022500	+16.8533639	04262460+1651118      	04 26 24.54	+16 51 12.11	   99	     	  7.891	  6.436	46.0	        	  1.13	    0.6788	Y	F9 	    1.685
066.6668750	+16.7469667	04264010+1644488      	04 26 40.05	+16 44 49.08	   99	     	  7.922	  6.547	46.7	        	  1.11	    0.7025	N	O0 	    1.559
066.6781250	+12.6866194	04264280+1241120      	04 26 42.75	+12 41 11.83	   99	     	  9.883	  7.030	35.4	        	  0.80	    0.6361	Y	K7 	    0.135
066.6984167	+21.2349222	04264760+2114059      	04 26 47.62	+21 14 05.72	   99	     	 10.693	  7.936	42.3	        	  0.62	          	N	n/a
066.7007917	+10.8711083	04264825+1052160      	04 26 48.19	+10 52 15.99	   99	     	  9.064	  6.882	43.4	        	  1.01	    0.7263	Y	K4 	    0.739
066.7261667	+13.1382167	04265434+1308175      	04 26 54.28	+13 08 17.58	   99	     	 10.089	  7.795	45.8	        	  0.71	          	N	K5 	    0.575
066.7631250	+24.1043861	04270314+2406159      	04 27 03.15	+24 06 15.79	   99	     	 15.479	 10.574	46.9	        	  0.20	          	N	n/a
066.7770000	+16.4298861	04270642+1625482      	04 27 06.48	+16 25 47.59	   99	     	       	 11.710	47.2	        	  0.14	          	N	n/a
066.8193333	+17.2418528	04271663+1714305      	04 27 16.64	+17 14 30.67	   99	     	 12.513	  8.826	44.5	        	  0.50	          	N	n/a
066.8503750	+14.1186556	04272407+1407072      	04 27 24.09	+14 07 07.16	   99	     	 15.352	 10.529	45.7	        	  0.20	          	N	n/a
066.8555833	+14.2606389	04272532+1415384      	04 27 25.34	+14 15 38.30	   99	     	  9.938	  7.713	47.0	        	  0.78	    0.6193	N	K5 	    0.476
066.8992917	+15.5892500	04273587+1535211      	04 27 35.83	+15 35 21.30	   99	     	  7.298	  6.141	45.8	        	  1.20	    0.5404	N	B2 	    1.900
066.9020417	+19.4459056	04273646+1926454      	04 27 36.49	+19 26 45.26	   92	     	 14.982	 10.186	60.1	        	  0.32	          	N	n/a
066.9197917	+16.2487111	04274073+1614553      	04 27 40.75	+16 14 55.36	   92	     	 15.079	 10.484	55.6	        	  0.25	          	N	n/a
